"","date","price","macd1","signal1","macd2","signal2","priceTraded","trade","return","cumReturn"
"2022-08-07",2022-08-07,23175.890625,-0.459361175494799,-2.51416267820521,-0.459361175494799,-5.54519678614055,NA,NA,NA,NA
"2022-08-08",2022-08-08,23809.486328125,0.493158680128514,-2.18001586061257,0.493158680128514,-5.15562546573609,NA,NA,NA,NA
"2022-08-09",2022-08-09,23164.318359375,0.27875113866862,-1.90681952735911,0.27875113866862,-4.80502052351644,NA,NA,NA,NA
"2022-08-10",2022-08-10,23947.642578125,1.12929245735778,-1.56947375127945,1.12929245735778,-4.42216162152455,NA,NA,NA,NA
"2022-08-11",2022-08-11,23957.529296875,1.67001640648872,-1.20953040041632,1.67001640648872,-4.02911787778176,NA,NA,NA,NA
"2022-08-12",2022-08-12,24402.818359375,2.55355683107088,-0.791409596917744,2.55355683107088,-3.60442918688804,NA,NA,NA,NA
"2022-08-13",2022-08-13,24424.068359375,3.10912457917565,-0.358016910685145,3.10912457917565,-3.17129668585168,NA,NA,NA,NA
"2022-08-14",2022-08-14,24319.333984375,3.29011579480194,0.0473311677023089,3.29011579480194,-2.75443136451918,NA,NA,NA,NA
"2022-08-15",2022-08-15,24136.97265625,3.1329943716359,0.390182634806041,3.1329943716359,-2.37459744605757,NA,NA,NA,NA
"2022-08-16",2022-08-16,23883.291015625,2.67332091600125,0.643864666049954,2.67332091600125,-2.04892529366668,NA,NA,NA,NA
"2022-08-17",2022-08-17,23335.998046875,1.65889844978246,0.756646197575788,1.65889844978246,-1.80971085860544,NA,NA,NA,NA
"2022-08-18",2022-08-18,23212.73828125,0.832749740110139,0.765102146746272,0.832749740110139,-1.63922952965605,NA,NA,NA,NA
"2022-08-19",2022-08-19,20877.552734375,-2.65134623711154,0.38549677076207,-2.65134623711154,-1.70452738174995,NA,NA,NA,NA
"2022-08-20",2022-08-20,21166.060546875,-4.50310228176142,-0.15768090174054,-4.50310228176142,-1.88508060110553,NA,NA,NA,NA
"2022-08-21",2022-08-21,21534.12109375,-5.17317270866258,-0.714957769176322,-5.17317270866258,-2.09721557578663,NA,NA,NA,NA
"2022-08-22",2022-08-22,21398.908203125,-5.71519986275136,-1.27054022401799,-5.71519986275136,-2.33063391688113,NA,NA,NA,NA
"2022-08-23",2022-08-23,21528.087890625,-5.82880630459955,-1.7770142329715,-5.82880630459955,-2.55632245802425,NA,NA,NA,NA
"2022-08-24",2022-08-24,21395.01953125,-6.0022506991427,-2.24648495143497,-6.0022506991427,-2.77864040906415,NA,NA,NA,NA
"2022-08-25",2022-08-25,21600.904296875,-5.77438585384284,-2.6384739405914,-5.77438585384284,-2.97191430872729,NA,NA,NA,NA
"2022-08-26",2022-08-26,20260.01953125,-7.29771054386333,-3.1561668965105,-7.29771054386333,-3.25099793680059,NA,NA,NA,NA
"2022-08-27",2022-08-27,20041.73828125,-8.48295559316376,-3.74803230724975,-8.48295559316376,-3.58854359204982,NA,NA,NA,NA
"2022-08-28",2022-08-28,19616.814453125,-9.71104894802729,-4.41058971178059,-9.71104894802729,-3.98354393759676,NA,NA,NA,NA
"2022-08-29",2022-08-29,20297.994140625,-9.49228400782214,-4.97522241134076,-9.49228400782214,-4.33894652277259,NA,NA,NA,NA
"2022-08-30",2022-08-30,19796.80859375,-9.90511185191151,-5.52298790473751,-9.90511185191151,-4.6980539633622,NA,NA,NA,NA
"2022-08-31",2022-08-31,20049.763671875,-9.71889395188069,-5.98919968775342,-9.71889395188069,-5.02197912391178,NA,NA,NA,NA
"2022-09-01",2022-09-01,20127.140625,-9.38022601374432,-6.3659803906413,-9.38022601374432,-5.30315634261065,NA,NA,NA,NA
"2022-09-02",2022-09-02,19969.771484375,-9.26186703502727,-6.68774557335085,-9.26186703502727,-5.55855703244398,NA,NA,NA,NA
"2022-09-03",2022-09-03,19832.087890625,-9.26176195990756,-6.97374739407937,-9.26176195990756,-5.79747347937711,NA,NA,NA,NA
"2022-09-04",2022-09-04,19986.712890625,-8.94264512509413,-7.19251380863657,-8.94264512509413,-6.00038777910079,NA,NA,NA,NA
"2022-09-05",2022-09-05,19812.37109375,-8.86712332324121,-7.37858153248153,-8.86712332324121,-6.18533845936792,NA,NA,NA,NA
"2022-09-06",2022-09-06,18837.66796875,-10.0461943861282,-7.67498296066449,-10.0461943861282,-6.43442593851374,NA,NA,NA,NA
"2022-09-07",2022-09-07,19290.32421875,-10.0717072354939,-7.94128565786775,-10.0717072354939,-6.66908924799633,NA,NA,NA,NA
"2022-09-08",2022-09-08,19329.833984375,-9.91581252409567,-8.16067753189308,-9.91581252409567,-6.87855526580919,NA,NA,NA,NA
"2022-09-09",2022-09-09,21381.15234375,-6.86362425328003,-8.01656050093607,-6.86362425328003,-6.87759197467828,NA,NA,NA,NA
"2022-09-10",2022-09-10,21680.5390625,-4.40733965913889,-7.61553596295861,-4.40733965913889,-6.71822085754671,NA,NA,NA,NA
"2022-09-11",2022-09-11,21769.255859375,-2.65539317130643,-7.06440898610836,-2.65539317130643,-6.4561029423054,NA,NA,NA,NA
"2022-09-12",2022-09-12,22370.44921875,-0.678864829954828,-6.35490407986908,-0.678864829954828,-6.08337790279891,NA,NA,NA,NA
"2022-09-13",2022-09-13,20296.70703125,-2.23519403822854,-5.8971585196868,-2.23519403822854,-5.83510797605244,NA,NA,NA,NA
"2022-09-14",2022-09-14,20241.08984375,-3.28554227372239,-5.60697893680187,-3.28554227372239,-5.67061986622469,NA,NA,NA,NA
"2022-09-15",2022-09-15,19701.2109375,-4.66581457039765,-5.50240511831251,-4.66581457039765,-5.60579371810682,NA,NA,NA,NA
"2022-09-16",2022-09-16,19772.583984375,-5.40040311679832,-5.49107156258871,-5.40040311679832,-5.59254271157079,NA,NA,NA,NA
"2022-09-17",2022-09-17,20127.576171875,-5.31459049283491,-5.47146255483829,-5.31459049283491,-5.57461031036202,NA,NA,NA,NA
"2022-09-18",2022-09-18,19419.505859375,-6.1808590821565,-5.55028439120698,-6.1808590821565,-5.61372313434876,NA,NA,NA,NA
"2022-09-19",2022-09-19,19544.12890625,-6.49078895702416,-5.65478489852,-6.49078895702416,-5.67030802613427,NA,NA,NA,NA
"2022-09-20",2022-09-20,18890.7890625,-7.531365832643,-5.86329389120033,-7.531365832643,-5.79037627171548,NA,NA,NA,NA
"2022-09-21",2022-09-21,18547.400390625,-8.60136222887066,-6.16752370649703,-8.60136222887066,-5.97173020443517,NA,NA,NA,NA
"2022-09-22",2022-09-22,19413.55078125,-7.96086385608749,-6.36678372311819,-7.96086385608749,-6.10006140776758,NA,NA,NA,NA
"2022-09-23",2022-09-23,19297.638671875,-7.61646122227568,-6.50563677858014,-7.61646122227568,-6.19789365386488,NA,NA,NA,NA
"2022-09-24",2022-09-24,18937.01171875,-7.81744101045176,-6.65139280434365,-7.81744101045176,-6.30238058009629,NA,NA,NA,NA
"2022-09-25",2022-09-25,18802.09765625,-8.04729788407745,-6.80649336875852,-8.04729788407745,-6.41495589003056,NA,NA,NA,NA
"2022-09-26",2022-09-26,19222.671875,-7.49422383822047,-6.8829078653654,-7.49422383822047,-6.48458608023636,NA,NA,NA,NA
"2022-09-27",2022-09-27,19110.546875,-7.20824007218886,-6.91905588834578,-7.20824007218886,-6.53127343455588,NA,NA,NA,NA
"2022-09-28",2022-09-28,19426.720703125,-6.47943694339188,-6.87020933890646,-6.47943694339188,-6.52792914480336,NA,NA,NA,NA
"2022-09-29",2022-09-29,19573.05078125,-5.71876751779357,-6.74227135878281,-5.71876751779357,-6.47572516886725,NA,NA,NA,NA
"2022-09-30",2022-09-30,19431.7890625,-5.36271688071174,-6.58898752788602,-5.36271688071174,-6.40391818253463,NA,NA,NA,NA
"2022-10-01",2022-10-01,19312.095703125,-5.2406200652813,-6.43916892092994,-5.2406200652813,-6.32886669109893,NA,NA,NA,NA
"2022-10-02",2022-10-02,19044.107421875,-5.48683170801729,-6.33335367505076,-5.48683170801729,-6.27454185348076,NA,NA,NA,NA
"2022-10-03",2022-10-03,19623.580078125,-4.733739502873,-6.15561876703101,-4.733739502873,-6.17513525021575,NA,NA,NA,NA
"2022-10-04",2022-10-04,20336.84375,-3.15280916266258,-5.82197325543451,-3.15280916266258,-5.98014647037361,NA,NA,NA,NA
"2022-10-05",2022-10-05,20160.716796875,-2.35452192509518,-5.43670088539681,-2.35452192509518,-5.7462352093879,NA,NA,NA,NA
"2022-10-06",2022-10-06,19955.443359375,-2.11026259006278,-5.0670966303597,-2.11026259006278,-5.51165633072177,NA,NA,NA,NA
"2022-10-07",2022-10-07,19546.849609375,-2.52047147981165,-4.7841382802988,-2.52047147981165,-5.31867666292111,NA,NA,NA,NA
"2022-10-08",2022-10-08,19416.568359375,-2.94211319036658,-4.57946882586189,-2.94211319036658,-5.16534998727244,NA,NA,NA,NA
"2022-10-09",2022-10-09,19446.42578125,-3.1325190732895,-4.41869663113162,-3.1325190732895,-5.03419960572515,NA,NA,NA,NA
"2022-10-10",2022-10-10,19141.484375,-3.66185158231284,-4.33460273681842,-3.66185158231284,-4.94566102356952,NA,NA,NA,NA
"2022-10-11",2022-10-11,19051.41796875,-4.08906882104082,-4.30732119062091,-4.08906882104082,-4.89039701050315,NA,NA,NA,NA
"2022-10-12",2022-10-12,19157.4453125,-4.15710759267229,-4.29063079084884,-4.15710759267229,-4.84308801580438,NA,NA,NA,NA
"2022-10-13",2022-10-13,19382.904296875,-3.81664273072768,-4.23796545083538,-3.81664273072768,-4.77686573934782,NA,NA,NA,NA
"2022-10-14",2022-10-14,19185.65625,-3.84070722306061,-4.19382564774929,-3.84070722306061,-4.71646841571639,NA,NA,NA,NA
"2022-10-15",2022-10-15,19067.634765625,-3.98250830693518,-4.17034594321439,-3.98250830693518,-4.66911615063373,NA,NA,NA,NA
"2022-10-16",2022-10-16,19268.09375,-3.72703614141295,-4.12108929856979,-3.72703614141295,-4.60833679520013,NA,NA,NA,NA
"2022-10-17",2022-10-17,19550.7578125,-3.09715081777384,-4.00731835625913,-3.09715081777384,-4.51084092568876,NA,NA,NA,NA
"2022-10-18",2022-10-18,19334.416015625,-2.97382671377429,-3.89248595153859,-2.97382671377429,-4.41167871846847,NA,NA,NA,NA
"2022-10-19",2022-10-19,19139.53515625,-3.14609974414604,-3.80955415071719,-3.14609974414604,-4.33002846206057,NA,NA,NA,NA
"2022-10-20",2022-10-20,19053.740234375,-3.34475310739749,-3.75790959034834,-3.34475310739749,-4.26646231014683,NA,NA,NA,NA
"2022-10-21",2022-10-21,19172.46875,-3.25352740836896,-3.70186712568396,-3.25352740836896,-4.20111167132245,NA,NA,NA,NA
"2022-10-22",2022-10-22,19208.189453125,-3.10051417873685,-3.63505013157873,-3.10051417873685,-4.13010538147822,NA,NA,NA,NA
"2022-10-23",2022-10-23,19567.0078125,-2.42780352936083,-3.50091162022118,-2.42780352936083,-4.02027945553516,NA,NA,NA,NA
"2022-10-24",2022-10-24,19345.572265625,-2.2952271854496,-3.36694668302434,-2.2952271854496,-3.90898576069093,NA,NA,NA,NA
"2022-10-25",2022-10-25,20095.857421875,-1.06272010989191,-3.11092150823185,-1.06272010989191,-3.7253557187039,NA,NA,NA,NA
"2022-10-26",2022-10-26,20770.44140625,0.740621956670373,-2.68297223435382,0.740621956670373,-3.43722812674427,NA,NA,NA,NA
"2022-10-27",2022-10-27,20285.8359375,1.1649905779866,-2.25542081076044,1.1649905779866,-3.14031079095518,NA,NA,NA,NA
"2022-10-28",2022-10-28,20595.3515625,1.87784353113658,-1.79616921721633,1.87784353113658,-2.81655889920732,NA,NA,NA,NA
"2022-10-29",2022-10-29,20818.4765625,2.63622275408504,-1.30368122040507,2.63622275408504,-2.46476653447878,NA,NA,NA,NA
"2022-10-30",2022-10-30,20635.603515625,2.81569680078586,-0.845972551383852,2.81569680078586,-2.12409148059074,NA,NA,NA,NA
"2022-10-31",2022-10-31,20495.7734375,2.68711880658017,-0.453406844943405,2.68711880658017,-1.8136908169023,NA,NA,NA,NA
"2022-11-01",2022-11-01,20485.2734375,2.5535176310894,-0.119304125384205,2.5535176310894,-1.5319354331609,NA,NA,NA,NA
"2022-11-02",2022-11-02,20159.50390625,1.95625660530661,0.111313733581441,1.95625660530661,-1.30689078551783,NA,NA,NA,NA
"2022-11-03",2022-11-03,20209.98828125,1.62225737553756,0.279196360465454,1.62225737553756,-1.11791348480458,NA,NA,NA,NA
"2022-11-04",2022-11-04,21147.23046875,2.75962605225453,0.554799659553129,2.75962605225453,-0.867749643703993,NA,NA,NA,NA
"2022-11-05",2022-11-05,21282.69140625,3.64432317039942,0.898080049647161,3.64432317039942,-0.576648171826354,NA,NA,NA,NA
"2022-11-06",2022-11-06,20926.486328125,3.6403615717487,1.20277799654733,3.6403615717487,-0.304583027079576,NA,NA,NA,NA
"2022-11-07",2022-11-07,20602.81640625,3.11816902592983,1.41559922203428,3.11816902592983,-0.0837603139821955,NA,NA,NA,NA
"2022-11-08",2022-11-08,18541.271484375,-0.265392385515495,1.22882237675097,-0.265392385515495,-0.0954785121456342,NA,NA,NA,NA
"2022-11-09",2022-11-09,15880.7802734375,-6.38404863920188,0.382947819422874,-6.38404863920188,-0.501192713891198,NA,NA,NA,NA
"2022-11-10",2022-11-10,17586.771484375,-7.73478343398057,-0.519022319844176,-7.73478343398057,-0.967875986155029,NA,NA,NA,NA
"2022-11-11",2022-11-11,17034.29296875,-9.35119729761602,-1.50037509515216,-9.35119729761602,-1.50873542560413,NA,NA,NA,NA
"2022-11-12",2022-11-12,16799.185546875,-10.6492999806685,-2.51692230465398,-10.6492999806685,-2.09844926786634,NA,NA,NA,NA
"2022-11-13",2022-11-13,16353.365234375,-12.053841131468,-3.57657995207776,-12.053841131468,-2.74073261390516,NA,NA,NA,NA
"2022-11-14",2022-11-14,16618.19921875,-12.4228145336025,-4.55949490558051,-12.4228145336025,-3.36538306033725,NA,NA,NA,NA
"2022-11-15",2022-11-15,16884.61328125,-12.1082117658453,-5.39824122338771,-12.1082117658453,-3.92943652520874,NA,NA,NA,NA
"2022-11-16",2022-11-16,16669.439453125,-12.1007174555791,-6.14296080474231,-12.1007174555791,-4.45661594007134,NA,NA,NA,NA
"2022-11-17",2022-11-17,16687.517578125,-11.9292460439471,-6.78588138687617,-11.9292460439471,-4.93872110806333,NA,NA,NA,NA
"2022-11-18",2022-11-18,16697.77734375,-11.6650160652883,-7.3280074622553,-11.6650160652883,-5.37267562143268,NA,NA,NA,NA
"2022-11-19",2022-11-19,16711.546875,-11.337547650976,-7.77351192766871,-11.337547650976,-5.75750607495161,NA,NA,NA,NA
"2022-11-20",2022-11-20,16291.83203125,-11.660933770583,-8.20544768799252,-11.660933770583,-6.13837237789557,NA,NA,NA,NA
"2022-11-21",2022-11-21,15787.2841796875,-12.5448091127415,-8.68759895740908,-12.5448091127415,-6.55169087691789,NA,NA,NA,NA
"2022-11-22",2022-11-22,16189.76953125,-12.3299295599539,-9.09230235769183,-12.3299295599539,-6.92448046937182,NA,NA,NA,NA
"2022-11-23",2022-11-23,16610.70703125,-11.3694057184007,-9.34531384221504,-11.3694057184007,-7.21124984027691,NA,NA,NA,NA
"2022-11-24",2022-11-24,16604.46484375,-10.6252161781739,-9.48752521287714,-10.6252161781739,-7.43150573304446,NA,NA,NA,NA
"2022-11-25",2022-11-25,16521.841796875,-10.1533179598925,-9.56150218476774,-10.1533179598925,-7.60710652187337,NA,NA,NA,NA
"2022-11-26",2022-11-26,16464.28125,-9.82250098238335,-9.59050205116947,-9.82250098238335,-7.75003519674498,NA,NA,NA,NA
"2022-11-27",2022-11-27,16444.626953125,-9.52493244285195,-9.58321653913419,-9.52493244285195,-7.86454469649382,NA,NA,NA,NA
"2022-11-28",2022-11-28,16217.322265625,-9.59338757340768,-9.58434665405347,-9.59338757340768,-7.9760829466173,NA,NA,NA,NA
"2022-11-29",2022-11-29,16444.982421875,-9.14935092827911,-9.53601379563409,-9.14935092827911,-8.05177765511161,NA,NA,NA,NA
"2022-11-30",2022-11-30,17168.56640625,-7.55882947638026,-9.31632664905033,-7.55882947638026,-8.01997454680636,NA,NA,NA,NA
"2022-12-01",2022-12-01,16967.1328125,-6.77423877327745,-9.03387244063112,-6.77423877327745,-7.93960449690127,NA,NA,NA,NA
"2022-12-02",2022-12-02,17088.66015625,-5.98483754987026,-8.69509078610214,-5.98483754987026,-7.81349050031862,NA,NA,NA,NA
"2022-12-03",2022-12-03,16908.236328125,-5.70116220921034,-8.36243205533638,-5.70116220921034,-7.67721125573099,NA,NA,NA,NA
"2022-12-04",2022-12-04,17130.486328125,-5.0797352427676,-7.99768796505096,-5.0797352427676,-7.50963215812045,NA,NA,NA,NA
"2022-12-05",2022-12-05,16974.826171875,-4.87485843934471,-7.65070690663916,-4.87485843934471,-7.33964675690911,NA,NA,NA,NA
"2022-12-06",2022-12-06,17089.50390625,-4.49179075758463,-7.29971622341087,-4.49179075758463,-7.15591411179141,NA,NA,NA,NA
"2022-12-07",2022-12-07,16848.126953125,-4.59091518594979,-6.99873833035964,-4.59091518594979,-6.99043031012421,NA,NA,NA,NA
"2022-12-08",2022-12-08,17233.474609375,-3.95522803752504,-6.66057052004469,-3.95522803752504,-6.79461080866619,NA,NA,NA,NA
"2022-12-09",2022-12-09,17133.15234375,-3.66408763049956,-6.3276279767619,-3.66408763049956,-6.59264157136512,NA,NA,NA,NA
"2022-12-10",2022-12-10,17128.724609375,-3.43814020826768,-6.00657378026254,-3.43814020826768,-6.38912535439109,NA,NA,NA,NA
"2022-12-11",2022-12-11,17104.193359375,-3.29048645768217,-5.70478629997583,-3.29048645768217,-6.18921316750665,NA,NA,NA,NA
"2022-12-12",2022-12-12,17206.4375,-2.98300359250042,-5.40236599914523,-2.98300359250042,-5.98236093686108,NA,NA,NA,NA
"2022-12-13",2022-12-13,17781.318359375,-1.78696303882649,-5.00065455910981,-1.78696303882649,-5.71169010472982,NA,NA,NA,NA
"2022-12-14",2022-12-14,17815.650390625,-0.940549941145641,-4.54953182378046,-0.940549941145641,-5.40387461030504,NA,NA,NA,NA
"2022-12-15",2022-12-15,17364.865234375,-1.13754871811984,-4.17042258981817,-1.13754871811984,-5.12862777855115,NA,NA,NA,NA
"2022-12-16",2022-12-16,16647.484375,-2.44877086753507,-3.97912795400894,-2.44877086753507,-4.95573378429205,NA,NA,NA,NA
"2022-12-17",2022-12-17,16795.091796875,-3.01412029188179,-3.87190488043925,-3.01412029188179,-4.83046839768494,NA,NA,NA,NA
"2022-12-18",2022-12-18,16757.9765625,-3.40231596280466,-3.81972833403541,-3.40231596280466,-4.73832953091847,NA,NA,NA,NA
"2022-12-19",2022-12-19,16439.6796875,-4.14652985963164,-3.85603961465721,-4.14652985963164,-4.70014890696448,NA,NA,NA,NA
"2022-12-20",2022-12-20,16906.3046875,-3.78493973679646,-3.84813962822824,-3.78493973679646,-4.64110315405041,NA,NA,NA,NA
"2022-12-21",2022-12-21,16817.53515625,-3.65504643226778,-3.82668482867708,-3.65504643226778,-4.57748659135476,NA,NA,NA,NA
"2022-12-22",2022-12-22,16830.341796875,-3.5038125031999,-3.79081012584628,-3.5038125031999,-4.50821729534477,NA,NA,NA,NA
"2022-12-23",2022-12-23,16796.953125,-3.41905835396304,-3.74950437341481,-3.41905835396304,-4.43794897654595,NA,NA,NA,NA
"2022-12-24",2022-12-24,16847.755859375,-3.23513294066623,-3.6923519919983,-3.23513294066623,-4.36034794197306,NA,NA,NA,NA
"2022-12-25",2022-12-25,16841.986328125,-3.08581831252392,-3.62495936094559,-3.08581831252392,-4.27812022394409,NA,NA,NA,NA
"2022-12-26",2022-12-26,16919.8046875,-2.8183468873598,-3.53533575276939,-2.8183468873598,-4.18394129900317,NA,NA,NA,NA
"2022-12-27",2022-12-27,16717.173828125,-2.95591201555109,-3.47095533752291,-2.95591201555109,-4.10471360329658,NA,NA,NA,NA
"2022-12-28",2022-12-28,16552.572265625,-3.28798305887842,-3.45062508434019,-3.28798305887842,-4.05202131010831,NA,NA,NA,NA
"2022-12-29",2022-12-29,16642.341796875,-3.30661527597754,-3.43462399452212,-3.30661527597754,-4.00393059822891,NA,NA,NA,NA
"2022-12-30",2022-12-30,16602.5859375,-3.34497858495176,-3.42466339345875,-3.34497858495176,-3.96141756511425,NA,NA,NA,NA
"2022-12-31",2022-12-31,16547.49609375,-3.42199561207063,-3.42436697330451,-3.42199561207063,-3.92661614878886,NA,NA,NA,NA
"2023-01-01",2023-01-01,16625.080078125,-3.29508889469315,-3.41000274234769,-3.29508889469315,-3.88587245497623,NA,NA,NA,NA
"2023-01-02",2023-01-02,16688.470703125,-3.06285511750504,-3.37143078403184,-3.06285511750504,-3.83277456223616,NA,NA,NA,NA
"2023-01-03",2023-01-03,16679.857421875,-2.88964197163492,-3.31789869376552,-2.88964197163492,-3.7719272983264,NA,NA,NA,NA
"2023-01-04",2023-01-04,16863.23828125,-2.42589374142542,-3.2187870323944,-2.42589374142542,-3.68508642368763,NA,NA,NA,NA
"2023-01-05",2023-01-05,16836.736328125,-2.14288016788959,-3.0992418252272,-2.14288016788959,-3.5855892458942,NA,NA,NA,NA
"2023-01-06",2023-01-06,16951.96875,-1.73536517433969,-2.94769997512858,-1.73536517433969,-3.4662199509552,NA,NA,NA,NA
"2023-01-07",2023-01-07,16955.078125,-1.44631381762085,-2.78087929096106,-1.44631381762085,-3.33590342622395,NA,NA,NA,NA
"2023-01-08",2023-01-08,17091.14453125,-1.00808966523666,-2.58390266588057,-1.00808966523666,-3.18572189325703,NA,NA,NA,NA
"2023-01-09",2023-01-09,17196.5546875,-0.532928233556629,-2.35601661784457,-0.532928233556629,-3.01457391521185,NA,NA,NA,NA
"2023-01-10",2023-01-10,17446.29296875,0.207188987742923,-2.07121599500152,0.207188987742923,-2.80671824405347,NA,NA,NA,NA
"2023-01-11",2023-01-11,17934.896484375,1.51434054726221,-1.67282082363888,1.51434054726221,-2.52794025751698,NA,NA,NA,NA
"2023-01-12",2023-01-12,18869.587890625,3.91851120829463,-1.0515617089796,3.91851120829463,-2.11204016294849,NA,NA,NA,NA
"2023-01-13",2023-01-13,19909.57421875,7.1426802240387,-0.141090383088681,7.1426802240387,-1.51496142830415,19909.57421875,1,0,105.210238887856
"2023-01-14",2023-01-14,20976.298828125,10.8501693585194,1.08016069931222,10.8501693585194,-0.717211054960696,NA,NA,NA,NA
"2023-01-15",2023-01-15,20880.798828125,12.8615402299395,2.38920286938191,12.8615402299395,0.158837415032863,NA,NA,NA,NA
"2023-01-16",2023-01-16,21169.6328125,14.402654064298,3.72403077992815,14.402654064298,1.07779332788868,NA,NA,NA,NA
"2023-01-17",2023-01-17,21161.51953125,15.1387524789395,4.99233319092941,15.1387524789395,1.98495198279518,NA,NA,NA,NA
"2023-01-18",2023-01-18,20688.78125,14.6140539632516,6.06141327674299,14.6140539632516,2.79973275572786,NA,NA,NA,NA
"2023-01-19",2023-01-19,21086.79296875,14.6976915137282,7.02099974751913,14.6976915137282,3.56734299817949,NA,NA,NA,NA
"2023-01-20",2023-01-20,22676.552734375,17.0346456752251,8.13362707281979,17.0346456752251,4.43620123540825,NA,NA,NA,NA
"2023-01-21",2023-01-21,22777.625,18.3866838846161,9.27285560746382,18.3866838846161,5.33623237406681,NA,NA,NA,NA
"2023-01-22",2023-01-22,22720.416015625,18.8549686818607,10.3375348379524,18.8549686818607,6.20840891005352,NA,NA,NA,NA
"2023-01-23",2023-01-23,22934.431640625,19.1780944112511,11.3198192349856,19.1780944112511,7.04516281335659,NA,NA,NA,NA
"2023-01-24",2023-01-24,22636.46875,18.6277812286367,12.1318150120579,18.6277812286367,7.79242851756821,NA,NA,NA,NA
"2023-01-25",2023-01-25,23117.859375,18.7149243016614,12.8632715997916,18.7149243016614,8.49710566492906,NA,NA,NA,NA
"2023-01-26",2023-01-26,23032.77734375,18.3497723165477,13.4728827905423,18.3497723165477,9.13276157793672,NA,NA,NA,NA
"2023-01-27",2023-01-27,23078.728515625,17.9029522081835,13.9651127258358,17.9029522081835,9.69858032827522,NA,NA,NA,NA
"2023-01-28",2023-01-28,23031.08984375,17.2750204614871,14.3328802520193,17.2750204614871,10.1873829175147,NA,NA,NA,NA
"2023-01-29",2023-01-29,23774.56640625,17.6983094200078,14.7068168262402,17.6983094200078,10.6719588209014,NA,NA,NA,NA
"2023-01-30",2023-01-30,22840.138671875,16.3366016110311,14.8879040245503,16.3366016110311,11.037419646071,NA,NA,NA,NA
"2023-01-31",2023-01-31,23139.283203125,15.6620042585749,14.9739151616642,15.6620042585749,11.3357799436519,NA,NA,NA,NA
"2023-02-01",2023-02-01,23723.76953125,15.8367540178831,15.0697861456885,15.8367540178831,11.6261653677959,NA,NA,NA,NA
"2023-02-02",2023-02-02,23471.87109375,15.3467054061814,15.1005549524099,15.3467054061814,11.866200208982,NA,NA,NA,NA
"2023-02-03",2023-02-03,23449.322265625,14.7738803357621,15.0642577727824,14.7738803357621,12.0537924752259,NA,NA,NA,NA
"2023-02-04",2023-02-04,23331.84765625,14.0251231371156,14.9487983688194,14.0251231371156,12.1809750985736,NA,NA,NA,NA
"2023-02-05",2023-02-05,22955.666015625,12.8155785156058,14.7117739406846,12.8155785156058,12.2219172545112,NA,NA,NA,NA
"2023-02-06",2023-02-06,22760.109375,11.5882889863257,14.3647200568669,11.5882889863257,12.1810380114025,22760.109375,-1,0.143174089256288,120.273619021061
"2023-02-07",2023-02-07,23264.291015625,11.3458724295372,14.0292925427192,11.3458724295372,12.1271563609595,NA,NA,NA,NA
"2023-02-08",2023-02-08,22939.3984375,10.5755893589536,13.645547744523,10.5755893589536,12.0270552640559,NA,NA,NA,NA
"2023-02-09",2023-02-09,21819.0390625,8.37919742140012,13.0603977086204,8.37919742140012,11.7917095967878,NA,NA,NA,NA
"2023-02-10",2023-02-10,21651.18359375,6.62945539430058,12.3458485625849,6.62945539430058,11.4586609385628,NA,NA,NA,NA
"2023-02-11",2023-02-11,21870.875,5.72818168697637,11.6105522430728,5.72818168697637,11.0889525997508,NA,NA,NA,NA
"2023-02-12",2023-02-12,21788.203125,4.9599159530044,10.8715926552875,4.9599159530044,10.6935308806059,NA,NA,NA,NA
"2023-02-13",2023-02-13,21808.1015625,4.42979350753621,10.1558371944262,4.42979350753621,10.2894187920207,NA,NA,NA,NA
"2023-02-14",2023-02-14,22220.8046875,4.6040238999143,9.53896905059156,4.6040238999143,9.92261912156225,NA,NA,NA,NA
"2023-02-15",2023-02-15,24307.841796875,7.52848452270976,9.31558188082691,7.52848452270976,9.76815882486209,NA,NA,NA,NA
"2023-02-16",2023-02-16,23623.474609375,8.33442554887043,9.20656451060952,8.33442554887043,9.67565990383037,NA,NA,NA,NA
"2023-02-17",2023-02-17,24565.6015625,10.0038991802722,9.29515725168315,10.0038991802722,9.69683663134274,24565.6015625,1,0,120.273619021061
"2023-02-18",2023-02-18,24641.27734375,11.0134818321295,9.48608220506608,11.0134818321295,9.78178148300641,NA,NA,NA,NA
"2023-02-19",2023-02-19,24327.642578125,11.069827388589,9.66205389212419,11.069827388589,9.86488121885045,NA,NA,NA,NA
"2023-02-20",2023-02-20,24829.1484375,11.6109599255245,9.87859900694644,11.6109599255245,9.97753145799071,NA,NA,NA,NA
"2023-02-21",2023-02-21,24436.353515625,11.262259436684,10.0323390546951,11.262259436684,10.0604171340354,NA,NA,NA,NA
"2023-02-22",2023-02-22,24188.84375,10.5510242704646,10.0899707453361,10.5510242704646,10.0920692073534,NA,NA,NA,NA
"2023-02-23",2023-02-23,23947.4921875,9.63040025130273,10.0389073571102,9.63040025130273,10.0622841134147,23947.4921875,-1,-0.025161581059898,117.247344606695
"2023-02-24",2023-02-24,23198.126953125,7.92324931638659,9.80383424147423,7.92324931638659,9.92428186844514,NA,NA,NA,NA
